nama_kabupaten_kota,periode_update,kategori,jumlah,sumber
KABUPATEN GRESIK,2024-02,KEDELAI,0,kaggle
KABUPATEN BANGKALAN,2024-02,BERAS MEDIUM,13421,kaggle
KABUPATEN BANGKALAN,2024-02,BERAS PREMIUM,14554,kaggle
KABUPATEN BANGKALAN,2024-02,GABAH KERING GILING,8373,kaggle
KABUPATEN BANGKALAN,2024-02,GABAH KERING PANEN,7267,kaggle
KABUPATEN BANGKALAN,2024-02,JAGUNG PIPIL KERING,8042,kaggle
KABUPATEN BANGKALAN,2024-02,KEDELAI,0,kaggle
KABUPATEN SAMPANG,2024-02,BERAS MEDIUM,12031,kaggle
KABUPATEN SAMPANG,2024-02,BERAS PREMIUM,13063,kaggle
KABUPATEN SAMPANG,2024-02,GABAH KERING GILING,7706,kaggle
KABUPATEN SAMPANG,2024-02,GABAH KERING PANEN,0,kaggle
KABUPATEN SAMPANG,2024-02,JAGUNG PIPIL KERING,6125,kaggle
KABUPATEN SAMPANG,2024-02,KEDELAI,10000,kaggle
KABUPATEN PAMEKASAN,2024-02,BERAS MEDIUM,13000,kaggle
KABUPATEN PAMEKASAN,2024-02,BERAS PREMIUM,14000,kaggle
KABUPATEN PAMEKASAN,2024-02,GABAH KERING GILING,8375,kaggle
KABUPATEN PAMEKASAN,2024-02,GABAH KERING PANEN,0,kaggle
KABUPATEN PAMEKASAN,2024-02,JAGUNG PIPIL KERING,6938,kaggle
KABUPATEN PAMEKASAN,2024-02,KEDELAI,0,kaggle
KABUPATEN SUMENEP,2024-02,BERAS MEDIUM,13000,kaggle
KABUPATEN SUMENEP,2024-02,BERAS PREMIUM,0,kaggle
KABUPATEN SUMENEP,2024-02,GABAH KERING GILING,0,kaggle
KABUPATEN SUMENEP,2024-02,GABAH KERING PANEN,0,kaggle
KABUPATEN SUMENEP,2024-02,JAGUNG PIPIL KERING,6906,kaggle
KABUPATEN SUMENEP,2024-02,KEDELAI,0,kaggle
KOTA KEDIRI,2024-02,BERAS MEDIUM,0,kaggle
KOTA KEDIRI,2024-02,BERAS PREMIUM,0,kaggle
KOTA KEDIRI,2024-02,GABAH KERING GILING,0,kaggle
KOTA KEDIRI,2024-02,GABAH KERING PANEN,0,kaggle
KOTA KEDIRI,2024-02,JAGUNG PIPIL KERING,0,kaggle
KOTA KEDIRI,2024-02,KEDELAI,0,kaggle
KOTA BLITAR,2024-02,BERAS MEDIUM,0,kaggle
KOTA BLITAR,2024-02,BERAS PREMIUM,0,kaggle
KOTA BLITAR,2024-02,GABAH KERING GILING,0,kaggle
KOTA BLITAR,2024-02,GABAH KERING PANEN,0,kaggle
KOTA BLITAR,2024-02,JAGUNG PIPIL KERING,0,kaggle
KOTA BLITAR,2024-02,KEDELAI,0,kaggle
KOTA MALANG,2024-02,BERAS MEDIUM,0,kaggle
KOTA MALANG,2024-02,BERAS PREMIUM,0,kaggle
KOTA MALANG,2024-02,GABAH KERING GILING,0,kaggle
KOTA MALANG,2024-02,GABAH KERING PANEN,0,kaggle
KOTA MALANG,2024-02,JAGUNG PIPIL KERING,0,kaggle
KOTA MALANG,2024-02,KEDELAI,0,kaggle
KOTA PROBOLINGGO,2024-02,BERAS MEDIUM,0,kaggle
KOTA PROBOLINGGO,2024-02,BERAS PREMIUM,0,kaggle
KOTA PROBOLINGGO,2024-02,GABAH KERING GILING,0,kaggle
KOTA PROBOLINGGO,2024-02,GABAH KERING PANEN,0,kaggle
KOTA PROBOLINGGO,2024-02,JAGUNG PIPIL KERING,0,kaggle
KOTA PROBOLINGGO,2024-02,KEDELAI,0,kaggle
KOTA PASURUAN,2024-02,BERAS MEDIUM,0,kaggle
KOTA PASURUAN,2024-02,BERAS PREMIUM,0,kaggle
KOTA PASURUAN,2024-02,GABAH KERING GILING,0,kaggle
KOTA PASURUAN,2024-02,GABAH KERING PANEN,0,kaggle
KOTA PASURUAN,2024-02,JAGUNG PIPIL KERING,0,kaggle
KOTA PASURUAN,2024-02,KEDELAI,0,kaggle
KOTA MOJOKERTO,2024-02,BERAS MEDIUM,0,kaggle
KOTA MOJOKERTO,2024-02,BERAS PREMIUM,0,kaggle
KOTA MOJOKERTO,2024-02,GABAH KERING GILING,0,kaggle
KOTA MOJOKERTO,2024-02,GABAH KERING PANEN,0,kaggle
KOTA MOJOKERTO,2024-02,JAGUNG PIPIL KERING,0,kaggle
KOTA MOJOKERTO,2024-02,KEDELAI,0,kaggle
KOTA MADIUN,2024-02,BERAS MEDIUM,0,kaggle
KOTA MADIUN,2024-02,BERAS PREMIUM,0,kaggle
KOTA MADIUN,2024-02,GABAH KERING GILING,0,kaggle
KOTA MADIUN,2024-02,GABAH KERING PANEN,0,kaggle
KOTA MADIUN,2024-02,JAGUNG PIPIL KERING,0,kaggle
KOTA MADIUN,2024-02,KEDELAI,0,kaggle
KOTA SURABAYA,2024-02,BERAS MEDIUM,0,kaggle
KOTA SURABAYA,2024-02,BERAS PREMIUM,0,kaggle
KOTA SURABAYA,2024-02,GABAH KERING GILING,0,kaggle
KOTA SURABAYA,2024-02,GABAH KERING PANEN,0,kaggle
KOTA SURABAYA,2024-02,JAGUNG PIPIL KERING,0,kaggle
KOTA SURABAYA,2024-02,KEDELAI,0,kaggle
KOTA BATU,2024-02,BERAS MEDIUM,0,kaggle
KOTA BATU,2024-02,BERAS PREMIUM,0,kaggle
KOTA BATU,2024-02,GABAH KERING GILING,0,kaggle
KOTA BATU,2024-02,GABAH KERING PANEN,0,kaggle
KOTA BATU,2024-02,JAGUNG PIPIL KERING,0,kaggle
KOTA BATU,2024-02,KEDELAI,0,kaggle
KABUPATEN PACITAN,2024-03,BERAS MEDIUM,13023,kaggle
KABUPATEN PACITAN,2024-03,BERAS PREMIUM,14121,kaggle
KABUPATEN PACITAN,2024-03,GABAH KERING GILING,7788,kaggle
KABUPATEN PACITAN,2024-03,GABAH KERING PANEN,6463,kaggle
KABUPATEN PACITAN,2024-03,JAGUNG PIPIL KERING,5650,kaggle
KABUPATEN PACITAN,2024-03,KEDELAI,10443,kaggle
KABUPATEN PONOROGO,2024-03,BERAS MEDIUM,13125,kaggle
KABUPATEN PONOROGO,2024-03,BERAS PREMIUM,14250,kaggle
KABUPATEN PONOROGO,2024-03,GABAH KERING GILING,7706,kaggle
KABUPATEN PONOROGO,2024-03,GABAH KERING PANEN,6640,kaggle
KABUPATEN PONOROGO,2024-03,JAGUNG PIPIL KERING,5291,kaggle
KABUPATEN PONOROGO,2024-03,KEDELAI,0,kaggle
KABUPATEN TRENGGALEK,2024-03,BERAS MEDIUM,13280,kaggle
KABUPATEN TRENGGALEK,2024-03,BERAS PREMIUM,13992,kaggle
KABUPATEN TRENGGALEK,2024-03,GABAH KERING GILING,8029,kaggle
KABUPATEN TRENGGALEK,2024-03,GABAH KERING PANEN,6931,kaggle
KABUPATEN TRENGGALEK,2024-03,JAGUNG PIPIL KERING,5802,kaggle
KABUPATEN TRENGGALEK,2024-03,KEDELAI,10000,kaggle
KABUPATEN TULUNGAGUNG,2024-03,BERAS MEDIUM,13339,kaggle
KABUPATEN TULUNGAGUNG,2024-03,BERAS PREMIUM,14419,kaggle
KABUPATEN TULUNGAGUNG,2024-03,GABAH KERING GILING,8062,kaggle
KABUPATEN TULUNGAGUNG,2024-03,GABAH KERING PANEN,6934,kaggle
KABUPATEN TULUNGAGUNG,2024-03,JAGUNG PIPIL KERING,5526,kaggle
KABUPATEN TULUNGAGUNG,2024-03,KEDELAI,0,kaggle
KOTA BLITAR,2024-03,BERAS MEDIUM,13390,kaggle
KOTA BLITAR,2024-03,BERAS PREMIUM,14533,kaggle
KOTA BLITAR,2024-03,GABAH KERING GILING,8098,kaggle
KOTA BLITAR,2024-03,GABAH KERING PANEN,7012,kaggle
KOTA BLITAR,2024-03,JAGUNG PIPIL KERING,5673,kaggle
KOTA BLITAR,2024-03,KEDELAI,0,kaggle
KOTA KEDIRI,2024-03,BERAS MEDIUM,13208,kaggle
KOTA KEDIRI,2024-03,BERAS PREMIUM,14408,kaggle
KOTA KEDIRI,2024-03,GABAH KERING GILING,7605,kaggle
KOTA KEDIRI,2024-03,GABAH KERING PANEN,6190,kaggle
KOTA KEDIRI,2024-03,JAGUNG PIPIL KERING,5175,kaggle
KOTA KEDIRI,2024-03,KEDELAI,0,kaggle
KOTA MALANG,2024-03,BERAS MEDIUM,13667,kaggle
KOTA MALANG,2024-03,BERAS PREMIUM,14663,kaggle
KOTA MALANG,2024-03,GABAH KERING GILING,8010,kaggle
KOTA MALANG,2024-03,GABAH KERING PANEN,7185,kaggle
KOTA MALANG,2024-03,JAGUNG PIPIL KERING,5578,kaggle
KOTA MALANG,2024-03,KEDELAI,12000,kaggle
KABUPATEN LUMAJANG,2024-03,BERAS MEDIUM,13000,kaggle
KABUPATEN LUMAJANG,2024-03,BERAS PREMIUM,14021,kaggle
KABUPATEN LUMAJANG,2024-03,GABAH KERING GILING,7500,kaggle
KABUPATEN LUMAJANG,2024-03,GABAH KERING PANEN,6471,kaggle
KABUPATEN LUMAJANG,2024-03,JAGUNG PIPIL KERING,5083,kaggle
KABUPATEN LUMAJANG,2024-03,KEDELAI,0,kaggle
KABUPATEN JEMBER,2024-03,BERAS MEDIUM,13494,kaggle
KABUPATEN JEMBER,2024-03,BERAS PREMIUM,14508,kaggle
KABUPATEN JEMBER,2024-03,GABAH KERING GILING,7842,kaggle
KABUPATEN JEMBER,2024-03,GABAH KERING PANEN,6669,kaggle
KABUPATEN JEMBER,2024-03,JAGUNG PIPIL KERING,5359,kaggle
KABUPATEN JEMBER,2024-03,KEDELAI,0,kaggle
KABUPATEN BANYUWANGI,2024-03,BERAS MEDIUM,12965,kaggle
KABUPATEN BANYUWANGI,2024-03,BERAS PREMIUM,14200,kaggle
KABUPATEN BANYUWANGI,2024-03,GABAH KERING GILING,8070,kaggle
KABUPATEN BANYUWANGI,2024-03,KEDELAI,0,kaggle
KABUPATEN BANYUWANGI,2024-03,GABAH KERING PANEN,6730,kaggle
KABUPATEN BANYUWANGI,2024-03,JAGUNG PIPIL KERING,5270,kaggle
KABUPATEN BONDOWOSO,2024-03,BERAS MEDIUM,13048,kaggle
KABUPATEN BONDOWOSO,2024-03,BERAS PREMIUM,14101,kaggle
KABUPATEN BONDOWOSO,2024-03,GABAH KERING GILING,7530,kaggle
KABUPATEN BONDOWOSO,2024-03,GABAH KERING PANEN,6493,kaggle
KABUPATEN BONDOWOSO,2024-03,JAGUNG PIPIL KERING,5014,kaggle
KABUPATEN BONDOWOSO,2024-03,KEDELAI,0,kaggle
KABUPATEN SITUBONDO,2024-03,GABAH KERING PANEN,6605,kaggle
KABUPATEN SITUBONDO,2024-03,BERAS MEDIUM,13515,kaggle
KABUPATEN SITUBONDO,2024-03,BERAS PREMIUM,14565,kaggle
KABUPATEN SITUBONDO,2024-03,GABAH KERING GILING,7910,kaggle
KABUPATEN SITUBONDO,2024-03,JAGUNG PIPIL KERING,5218,kaggle
KABUPATEN SITUBONDO,2024-03,KEDELAI,0,kaggle
KOTA PROBOLINGGO,2024-03,BERAS MEDIUM,13300,kaggle
KOTA PROBOLINGGO,2024-03,BERAS PREMIUM,14444,kaggle
KOTA PROBOLINGGO,2024-03,GABAH KERING GILING,8056,kaggle
KOTA PROBOLINGGO,2024-03,GABAH KERING PANEN,6656,kaggle
KOTA PROBOLINGGO,2024-03,JAGUNG PIPIL KERING,5400,kaggle
KOTA PROBOLINGGO,2024-03,KEDELAI,0,kaggle
KOTA PASURUAN,2024-03,BERAS MEDIUM,13458,kaggle
KOTA PASURUAN,2024-03,BERAS PREMIUM,14458,kaggle
KOTA PASURUAN,2024-03,GABAH KERING GILING,8042,kaggle
KOTA PASURUAN,2024-03,GABAH KERING PANEN,7072,kaggle
KOTA PASURUAN,2024-03,JAGUNG PIPIL KERING,7000,kaggle
KOTA PASURUAN,2024-03,KEDELAI,0,kaggle
KABUPATEN SIDOARJO,2024-03,BERAS MEDIUM,13544,kaggle
KABUPATEN SIDOARJO,2024-03,BERAS PREMIUM,14431,kaggle
KABUPATEN SIDOARJO,2024-03,GABAH KERING GILING,8113,kaggle
KABUPATEN SIDOARJO,2024-03,GABAH KERING PANEN,6750,kaggle
KABUPATEN SIDOARJO,2024-03,JAGUNG PIPIL KERING,0,kaggle
KABUPATEN SIDOARJO,2024-03,KEDELAI,0,kaggle
KOTA MOJOKERTO,2024-03,BERAS MEDIUM,13490,kaggle
KOTA MOJOKERTO,2024-03,BERAS PREMIUM,14375,kaggle
KOTA MOJOKERTO,2024-03,GABAH KERING GILING,8058,kaggle
KOTA MOJOKERTO,2024-03,GABAH KERING PANEN,6792,kaggle
KOTA MOJOKERTO,2024-03,JAGUNG PIPIL KERING,5901,kaggle
KOTA MOJOKERTO,2024-03,KEDELAI,0,kaggle
KABUPATEN JOMBANG,2024-03,GABAH KERING PANEN,6735,kaggle
KABUPATEN JOMBANG,2024-03,BERAS MEDIUM,12988,kaggle
KABUPATEN JOMBANG,2024-03,BERAS PREMIUM,14417,kaggle
KABUPATEN JOMBANG,2024-03,GABAH KERING GILING,8057,kaggle
KABUPATEN JOMBANG,2024-03,JAGUNG PIPIL KERING,5000,kaggle
KABUPATEN JOMBANG,2024-03,KEDELAI,0,kaggle
KABUPATEN NGANJUK,2024-03,BERAS PREMIUM,13096,kaggle
KABUPATEN NGANJUK,2024-03,GABAH KERING GILING,7233,kaggle
KABUPATEN NGANJUK,2024-03,GABAH KERING PANEN,6008,kaggle
KABUPATEN NGANJUK,2024-03,BERAS MEDIUM,12038,kaggle
KABUPATEN NGANJUK,2024-03,JAGUNG PIPIL KERING,5025,kaggle
KABUPATEN NGANJUK,2024-03,KEDELAI,0,kaggle
KOTA MADIUN,2024-03,BERAS MEDIUM,13750,kaggle
KOTA MADIUN,2024-03,BERAS PREMIUM,14500,kaggle
